timestamp,service_name,requests_per_second,cpu_utilization,memory_utilization,latency_p50_ms,latency_p99_ms,error_rate,active_connections,bytes_in_per_second,bytes_out_per_second
2026-01-03T07:05:00+00:00,api,85.79,0.4785,0.4799,94.52,250.07,0.008185,33,89350,291149
2026-01-03T07:05:00+00:00,worker,73.31,0.3591,0.3497,61.61,234.45,0.001961,46,67942,260856
2026-01-03T07:05:00+00:00,web,116.36,0.4078,0.4454,104.91,421.87,0.00218,65,119768,450013
2026-01-03T07:10:00+00:00,api,85.03,0.3943,0.2937,80.92,287.3,0.003038,55,71517,315683
2026-01-03T07:10:00+00:00,worker,87.36,0.501,0.3724,71.28,162.57,0.009596,34,73978,397671
2026-01-03T07:10:00+00:00,web,85.75,0.4045,0.3872,64.99,196.02,0.004794,20,82255,395119
2026-01-03T07:15:00+00:00,api,74.93,0.3435,0.3943,90.05,201.77,0.00125,39,61390,329178
2026-01-03T07:15:00+00:00,worker,73.21,0.3353,0.3512,76.93,202.73,0.002188,22,78265,331229
2026-01-03T07:15:00+00:00,web,111.41,0.4764,0.293,98.75,239.89,0.004227,46,127604,434682
2026-01-03T07:20:00+00:00,api,84.71,0.4871,0.5014,79.4,260.16,0.001932,52,95762,307861
2026-01-03T07:20:00+00:00,worker,86.99,0.3824,0.4505,74.55,161.87,0.008497,49,86364,304849
2026-01-03T07:20:00+00:00,web,110.9,0.4761,0.5227,90.63,212.03,0.00118,56,118447,429979
2026-01-03T07:25:00+00:00,api,82.07,0.4339,0.4036,98.72,205.11,0.001484,27,82385,307178
2026-01-03T07:25:00+00:00,worker,92.64,0.3345,0.2879,68.92,170.37,0.006799,46,84269,420482
2026-01-03T07:25:00+00:00,web,128.32,0.3761,0.2883,94.65,264.52,0.002104,75,105498,548628
2026-01-03T07:30:00+00:00,api,72.55,0.3883,0.3178,66.39,140.02,0.001288,52,72093,324999
2026-01-03T07:30:00+00:00,worker,102.13,0.3797,0.3319,73.77,182.47,0.005606,58,110549,395422
2026-01-03T07:30:00+00:00,web,109.16,0.3442,0.3569,85.27,178.84,0.001687,52,108943,426117
2026-01-03T07:35:00+00:00,api,89.09,0.3268,0.4142,75.94,208.94,0.002995,23,79544,416611
2026-01-03T07:35:00+00:00,worker,89.59,0.3959,0.3321,84.32,226.86,0.002258,37,100923,402862
2026-01-03T07:35:00+00:00,web,132.17,0.4453,0.3829,82.57,246.12,0.001145,64,143463,626227
2026-01-03T07:40:00+00:00,api,83.76,0.4493,0.3265,94.24,303.36,0.008916,35,74557,288838
2026-01-03T07:40:00+00:00,worker,89.36,0.4263,0.4007,74.01,197.05,0.001469,44,92576,302590
2026-01-03T07:40:00+00:00,web,103.58,0.4369,0.4559,77.87,180.35,0.001082,38,95909,415133
2026-01-03T07:45:00+00:00,api,80.45,0.3823,0.3224,74.77,214.75,0.002294,26,67926,353097
2026-01-03T07:45:00+00:00,worker,90.38,0.4426,0.3754,72.67,168.32,0.001807,56,89523,374892
2026-01-03T07:45:00+00:00,web,93.92,0.2759,0.3894,108.9,263.53,0.001343,37,89617,425815
2026-01-03T07:50:00+00:00,api,82.6,0.4245,0.3492,82.18,184.22,0.007643,45,88790,380749
2026-01-03T07:50:00+00:00,worker,114.37,0.4254,0.5752,98.69,230.08,0.003126,58,94762,413078
2026-01-03T07:50:00+00:00,web,135.45,0.4252,0.3635,78.91,197.35,0.001313,57,122791,458712
2026-01-03T07:55:00+00:00,api,69.19,0.4302,0.3977,81.13,209.76,0.002085,48,70836,293059
2026-01-03T07:55:00+00:00,worker,89.39,0.4453,0.4438,78.24,242.17,0.00443,51,102407,341683
2026-01-03T07:55:00+00:00,web,115.93,0.4304,0.3654,73.08,185.7,0.003373,67,132368,513881
2026-01-03T08:00:00+00:00,api,79.84,0.4044,0.5858,91.46,198.42,0.001093,30,91780,291646
2026-01-03T08:00:00+00:00,worker,114.06,0.4339,0.2623,85.42,187.22,0.00196,60,99078,394605
2026-01-03T08:00:00+00:00,web,88.95,0.4016,0.3217,77.81,177.96,0.001841,53,90201,316079
2026-01-03T08:05:00+00:00,api,86.54,0.4093,0.4392,91.65,187.28,0.00151,46,105885,370446
2026-01-03T08:05:00+00:00,worker,242.95,0.7468,0.311,139.95,293.58,0.002209,114,242859,1108006
2026-01-03T08:05:00+00:00,web,130.69,0.3602,0.4234,79.88,290.45,0.004854,69,146109,583517
2026-01-03T08:10:00+00:00,api,88.18,0.4341,0.4898,117.29,246.37,0.001318,44,79222,310106
2026-01-03T08:10:00+00:00,worker,101.48,0.4464,0.3151,84.61,203.12,0.002621,30,106628,352878
2026-01-03T08:10:00+00:00,web,116.3,0.3102,0.3259,91.53,288.16,0.001906,49,107914,544502
2026-01-03T08:15:00+00:00,api,88.92,0.3982,0.4506,75.41,205.12,0.00125,37,89086,307204
2026-01-03T08:15:00+00:00,worker,96.05,0.4853,0.3726,71.87,159.25,0.002031,66,104771,366706
2026-01-03T08:15:00+00:00,web,119.32,0.3044,0.4865,73.72,294.7,0.001497,67,110118,446294
2026-01-03T08:20:00+00:00,api,89.14,0.4174,0.2653,102.96,229.25,0.002743,54,73359,386197
2026-01-03T08:20:00+00:00,worker,93.59,0.4159,0.2309,72.5,176.99,0.002037,49,91424,344389
2026-01-03T08:20:00+00:00,web,128.05,0.398,0.4833,78.86,169.08,0.001386,61,121873,606191
2026-01-03T08:25:00+00:00,api,81.59,0.3694,0.4246,75.75,155.72,0.002141,9,88599,381480
2026-01-03T08:25:00+00:00,worker,103.71,0.3911,0.375,75.32,216.82,0.006163,53,123698,485755
2026-01-03T08:25:00+00:00,web,116.94,0.3992,0.2561,72.3,165.92,0.003643,62,116899,490930
2026-01-03T08:30:00+00:00,api,93.9,0.4781,0.3331,82.08,176.64,0.001654,40,89598,448173
2026-01-03T08:30:00+00:00,worker,103.76,0.4215,0.3758,101.62,208.68,0.001261,62,125596,367247
2026-01-03T08:30:00+00:00,web,107.0,0.398,0.3713,72.65,167.39,0.001267,57,92978,438233
2026-01-03T08:35:00+00:00,api,80.41,0.3396,0.58,82.41,186.1,0.002123,44,92578,339250
2026-01-03T08:35:00+00:00,worker,100.26,0.408,0.5181,80.82,255.97,0.003666,57,92742,492357
2026-01-03T08:35:00+00:00,web,148.32,0.4642,0.4543,83.12,179.08,0.002654,74,126079,505959
2026-01-03T08:40:00+00:00,api,75.46,0.4228,0.461,73.37,185.0,0.003201,53,87319,330209
2026-01-03T08:40:00+00:00,worker,109.97,0.3249,0.393,79.0,192.44,0.001503,47,126064,406753
2026-01-03T08:40:00+00:00,web,128.09,0.3948,0.3766,82.91,242.27,0.005495,37,125258,565340
2026-01-03T08:45:00+00:00,api,77.45,0.4576,0.5117,72.79,162.78,0.002084,31,72948,255557
2026-01-03T08:45:00+00:00,worker,102.22,0.3503,0.3552,76.16,281.45,0.004269,46,115498,413201
2026-01-03T08:45:00+00:00,web,120.99,0.3845,0.4421,80.43,191.87,0.001535,69,128642,555266
2026-01-03T08:50:00+00:00,api,84.95,0.4218,0.3539,102.72,278.17,0.006522,44,81986,299004
2026-01-03T08:50:00+00:00,worker,108.21,0.4,0.4457,77.5,215.63,0.003952,55,90334,516992
2026-01-03T08:50:00+00:00,web,127.28,0.3632,0.474,99.06,199.72,0.005602,64,118554,593355
2026-01-03T08:55:00+00:00,api,91.04,0.3557,0.3853,82.74,202.02,0.001583,51,106692,418730
2026-01-03T08:55:00+00:00,worker,90.26,0.4193,0.3266,74.08,209.38,0.001119,30,89561,442533
2026-01-03T08:55:00+00:00,web,134.74,0.3701,0.408,78.64,230.58,0.004148,68,113002,563213
2026-01-03T09:00:00+00:00,api,93.5,0.364,0.4404,86.83,193.84,0.001204,39,110889,349992
2026-01-03T09:00:00+00:00,worker,127.94,0.4162,0.2924,117.2,239.12,0.001481,52,116753,464058
2026-01-03T09:00:00+00:00,web,111.49,0.4316,0.5699,75.31,169.56,0.00258,55,100207,510717
2026-01-03T09:05:00+00:00,api,88.9,0.3101,0.4758,85.15,170.64,0.002963,58,91366,379066
2026-01-03T09:05:00+00:00,worker,114.71,0.4749,0.3805,82.4,291.79,0.004476,55,103665,550635
2026-01-03T09:05:00+00:00,web,142.04,0.3539,0.373,109.9,372.64,0.001317,80,121091,666068
2026-01-03T09:10:00+00:00,api,93.13,0.4568,0.4445,86.72,176.45,0.007544,46,94533,426384
2026-01-03T09:10:00+00:00,worker,112.38,0.4411,0.4288,107.79,269.29,0.003991,45,127219,382702
2026-01-03T09:10:00+00:00,web,134.25,0.4785,0.3042,92.9,198.32,0.001544,44,130241,468015
2026-01-03T09:15:00+00:00,api,92.77,0.3673,0.5361,77.88,225.33,0.002473,35,79134,319239
2026-01-03T09:15:00+00:00,worker,120.13,0.419,0.4475,95.68,200.83,0.004897,59,114503,427805
2026-01-03T09:15:00+00:00,web,111.71,0.3837,0.5506,72.48,188.06,0.002259,66,127316,431081
2026-01-03T09:20:00+00:00,api,107.74,0.3605,0.3474,85.9,196.72,0.003496,61,122466,359298
2026-01-03T09:20:00+00:00,worker,115.12,0.335,0.3959,80.85,194.9,0.001095,60,116217,545162
2026-01-03T09:20:00+00:00,web,149.27,0.5121,0.3358,90.38,183.9,0.001641,79,180746,726055
2026-01-03T09:25:00+00:00,api,87.57,0.3678,0.4605,85.58,174.25,0.001521,52,75419,306371
2026-01-03T09:25:00+00:00,worker,111.39,0.4353,0.4258,90.59,191.55,0.003813,53,105630,497123
2026-01-03T09:25:00+00:00,web,149.72,0.4191,0.4996,86.28,220.33,0.004904,76,167276,699827
2026-01-03T09:30:00+00:00,api,188.56,0.6645,0.3,133.13,279.78,0.001622,82,171690,833617
2026-01-03T09:30:00+00:00,worker,101.15,0.4269,0.4791,108.55,296.37,0.00178,48,84380,457553
2026-01-03T09:30:00+00:00,web,113.46,0.3718,0.2963,70.79,208.2,0.001252,54,117389,518967
2026-01-03T09:35:00+00:00,api,84.65,0.4081,0.4106,74.98,166.03,0.001182,29,74268,399003
2026-01-03T09:35:00+00:00,worker,113.84,0.5273,0.3979,92.1,228.57,0.00507,56,99636,510070
2026-01-03T09:35:00+00:00,web,136.01,0.431,0.3839,84.19,230.96,0.003141,54,138156,635170
2026-01-03T09:40:00+00:00,api,103.65,0.3706,0.4073,85.89,176.78,0.00112,46,116346,346399
2026-01-03T09:40:00+00:00,worker,112.25,0.4837,0.4928,79.97,172.61,0.005206,62,100541,546662
2026-01-03T09:40:00+00:00,web,145.06,0.3797,0.3955,83.44,190.56,0.002036,88,150283,568509
2026-01-03T09:45:00+00:00,api,92.81,0.3975,0.5033,100.95,253.48,0.001455,63,102716,338291
2026-01-03T09:45:00+00:00,worker,125.14,0.4471,0.3709,86.6,218.96,0.003697,60,118973,566677
2026-01-03T09:45:00+00:00,web,140.49,0.3607,0.3953,103.56,320.65,0.009139,79,152803,535082
2026-01-03T09:50:00+00:00,api,100.89,0.4342,0.3234,93.97,199.62,0.00169,39,85303,342506
2026-01-03T09:50:00+00:00,worker,133.87,0.4958,0.4788,86.34,183.93,0.003358,56,121021,649859
2026-01-03T09:50:00+00:00,web,126.34,0.4155,0.4338,79.11,183.45,0.00126,64,143712,491933
2026-01-03T09:55:00+00:00,api,199.72,0.6781,0.365,135.34,433.1,0.001293,70,240541,816269
2026-01-03T09:55:00+00:00,worker,112.3,0.3951,0.5216,97.06,203.82,0.001079,71,124833,463698
2026-01-03T09:55:00+00:00,web,130.4,0.4503,0.4405,83.28,173.77,0.001449,67,150912,622191
2026-01-03T10:00:00+00:00,api,107.96,0.3217,0.5152,84.17,248.15,0.001015,47,130403,496453
2026-01-03T10:00:00+00:00,worker,176.13,0.6147,0.3788,108.66,275.22,0.001146,106,171771,751912
2026-01-03T10:00:00+00:00,web,129.87,0.4126,0.4462,90.04,229.77,0.001114,66,121597,433201
2026-01-03T10:05:00+00:00,api,111.71,0.3735,0.584,92.34,187.43,0.003597,59,109046,372051
2026-01-03T10:05:00+00:00,worker,107.98,0.3915,0.39,79.48,167.96,0.001416,56,119747,389202
2026-01-03T10:05:00+00:00,web,119.49,0.4227,0.3522,76.91,205.39,0.001232,62,142104,392563
2026-01-03T10:10:00+00:00,api,92.07,0.3596,0.343,79.27,200.68,0.001553,65,106949,342887
2026-01-03T10:10:00+00:00,worker,128.86,0.4437,0.5555,95.26,204.88,0.001937,55,111434,509648
2026-01-03T10:10:00+00:00,web,163.57,0.4297,0.4519,91.83,198.57,0.003242,68,140453,775262
2026-01-03T10:15:00+00:00,api,97.26,0.346,0.2976,81.45,179.37,0.001536,33,95502,424020
2026-01-03T10:15:00+00:00,worker,140.39,0.4897,0.364,100.15,200.69,0.007477,72,127515,547095
2026-01-03T10:15:00+00:00,web,144.33,0.4294,0.4616,89.52,188.04,0.004763,72,129595,534279
2026-01-03T10:20:00+00:00,api,76.0,0.3833,0.4604,73.07,149.06,0.001472,25,85127,318929
2026-01-03T10:20:00+00:00,worker,118.49,0.4449,0.3328,79.51,174.43,0.002377,43,114630,544022
2026-01-03T10:20:00+00:00,web,142.93,0.3537,0.519,85.74,182.9,0.001152,64,151947,530061
2026-01-03T10:25:00+00:00,api,118.76,0.3895,0.3942,99.67,293.62,0.003418,71,116803,495551
2026-01-03T10:25:00+00:00,worker,154.89,0.5989,0.5222,96.65,231.04,0.004818,72,152280,717174
2026-01-03T10:25:00+00:00,web,111.85,0.5167,0.5013,72.17,184.24,0.001213,52,125170,407473
2026-01-03T10:30:00+00:00,api,92.38,0.3756,0.3925,96.24,249.57,0.001864,59,105020,307233
2026-01-03T10:30:00+00:00,worker,133.84,0.4732,0.3897,109.05,246.33,0.002532,69,122228,546984
2026-01-03T10:30:00+00:00,web,131.44,0.4178,0.5012,80.39,170.18,0.001252,71,153642,572923
2026-01-03T10:35:00+00:00,api,98.65,0.3995,0.4362,88.41,187.69,0.00139,38,103007,450133
2026-01-03T10:35:00+00:00,worker,132.53,0.4116,0.3341,85.84,265.52,0.005187,60,121799,446433
2026-01-03T10:35:00+00:00,web,124.75,0.5014,0.3016,97.57,230.53,0.001681,55,123263,449127
2026-01-03T10:40:00+00:00,api,96.42,0.3835,0.3659,81.43,212.06,0.001057,34,115050,376526
2026-01-03T10:40:00+00:00,worker,115.16,0.4537,0.3887,80.18,164.84,0.001868,49,109662,523868
2026-01-03T10:40:00+00:00,web,150.29,0.5442,0.342,85.43,200.56,0.002002,74,125068,695282
2026-01-03T10:45:00+00:00,api,97.58,0.4373,0.5985,81.78,183.34,0.002548,61,112248,370319
2026-01-03T10:45:00+00:00,worker,110.28,0.4644,0.4,77.11,241.07,0.003145,59,94717,374244
2026-01-03T10:45:00+00:00,web,138.88,0.3808,0.3153,90.25,215.44,0.001628,75,149801,640059
2026-01-03T10:50:00+00:00,api,103.92,0.4465,0.2638,89.3,232.03,0.005904,49,86159,486770
2026-01-03T10:50:00+00:00,worker,131.8,0.3974,0.5284,88.24,215.74,0.002119,57,120309,514286
2026-01-03T10:50:00+00:00,web,130.61,0.3705,0.421,77.67,275.22,0.004374,70,116742,621371
2026-01-03T10:55:00+00:00,api,93.92,0.4305,0.4197,88.39,237.66,0.006996,48,93894,415937
2026-01-03T10:55:00+00:00,worker,129.1,0.4917,0.3062,107.43,215.12,0.004892,49,145870,472996
2026-01-03T10:55:00+00:00,web,165.7,0.3954,0.3759,127.55,362.92,0.002257,85,192710,620520
2026-01-03T11:00:00+00:00,api,105.43,0.4663,0.4388,93.11,202.07,0.004531,48,126522,451851
2026-01-03T11:00:00+00:00,worker,128.7,0.4758,0.3324,93.52,197.53,0.001349,43,121584,618905
2026-01-03T11:00:00+00:00,web,129.78,0.4168,0.3926,88.57,236.81,0.001459,53,113638,489757
2026-01-03T11:05:00+00:00,api,104.32,0.5471,0.4688,90.19,240.53,0.003934,54,127699,393535
2026-01-03T11:05:00+00:00,worker,137.05,0.4985,0.3797,88.52,210.67,0.001867,62,144537,457227
2026-01-03T11:05:00+00:00,web,143.48,0.4509,0.2529,87.57,228.75,0.001385,84,173106,643024
2026-01-03T11:10:00+00:00,api,91.76,0.3875,0.3835,83.13,192.85,0.003891,36,100121,305462
2026-01-03T11:10:00+00:00,worker,133.14,0.4994,0.4574,99.67,201.67,0.001173,70,136463,491674
2026-01-03T11:10:00+00:00,web,134.27,0.4404,0.4383,79.27,163.59,0.006923,66,121190,505680
2026-01-03T11:15:00+00:00,api,93.17,0.4068,0.3311,86.47,232.79,0.00461,41,80351,344273
2026-01-03T11:15:00+00:00,worker,141.88,0.4795,0.4996,103.59,214.61,0.00238,76,146407,490801
2026-01-03T11:15:00+00:00,web,130.84,0.4298,0.2943,123.33,338.85,0.003748,77,142443,625019
2026-01-03T11:20:00+00:00,api,126.4,0.4892,0.3027,114.05,351.85,0.00461,72,126215,568509
2026-01-03T11:20:00+00:00,worker,147.17,0.4786,0.2813,120.83,309.73,0.001419,75,180161,606689
2026-01-03T11:20:00+00:00,web,160.08,0.5327,0.3155,106.56,231.91,0.001615,68,160630,761515
2026-01-03T11:25:00+00:00,api,111.74,0.5354,0.4323,91.32,256.55,0.001566,53,106974,548114
2026-01-03T11:25:00+00:00,worker,116.92,0.3856,0.5349,79.85,169.49,0.001654,44,100421,383395
2026-01-03T11:25:00+00:00,web,162.99,0.4489,0.4182,104.08,431.21,0.002946,74,172604,596076
2026-01-03T11:30:00+00:00,api,105.81,0.4099,0.3725,117.13,320.79,0.001132,71,110403,466222
2026-01-03T11:30:00+00:00,worker,138.78,0.4942,0.4606,95.19,265.11,0.003315,85,120568,591622
2026-01-03T11:30:00+00:00,web,117.59,0.4866,0.5242,77.99,164.03,0.001111,61,131656,567062
2026-01-03T11:35:00+00:00,api,95.39,0.3987,0.4753,97.39,331.21,0.0022,58,100888,327267
2026-01-03T11:35:00+00:00,worker,126.19,0.531,0.291,83.11,222.9,0.002731,66,144742,446648
2026-01-03T11:35:00+00:00,web,133.61,0.3708,0.276,82.87,257.46,0.001242,60,120797,446462
2026-01-03T11:40:00+00:00,api,94.67,0.3666,0.3126,81.44,243.29,0.004135,48,96242,428766
2026-01-03T11:40:00+00:00,worker,149.03,0.4957,0.4571,93.62,232.07,0.001878,61,150145,662273
2026-01-03T11:40:00+00:00,web,128.1,0.3915,0.4225,95.4,233.4,0.001611,68,125634,574381
2026-01-03T11:45:00+00:00,api,110.05,0.4219,0.4379,88.1,294.7,0.001304,44,132931,394253
2026-01-03T11:45:00+00:00,worker,131.69,0.408,0.4424,96.85,452.51,0.002299,64,147334,605858
2026-01-03T11:45:00+00:00,web,142.36,0.4258,0.492,87.44,199.59,0.00102,63,157886,505350
2026-01-03T11:50:00+00:00,api,116.71,0.4978,0.404,101.31,229.27,0.00117,47,100705,384266
2026-01-03T11:50:00+00:00,worker,140.39,0.4787,0.3598,92.6,261.63,0.002929,72,136959,539699
2026-01-03T11:50:00+00:00,web,133.5,0.4279,0.2769,80.63,358.4,0.00111,84,141192,572221
2026-01-03T11:55:00+00:00,api,105.31,0.3752,0.3618,93.61,207.64,0.004902,69,87980,485916
2026-01-03T11:55:00+00:00,worker,107.59,0.3929,0.5259,77.2,172.07,0.005002,57,117863,457368
2026-01-03T11:55:00+00:00,web,163.01,0.4949,0.4909,105.6,241.79,0.00513,76,173355,766562
2026-01-03T12:00:00+00:00,api,104.78,0.3967,0.3703,83.89,248.41,0.002777,48,99228,478661
2026-01-03T12:00:00+00:00,worker,122.45,0.449,0.4512,92.36,231.17,0.001155,46,149633,505234
2026-01-03T12:00:00+00:00,web,130.64,0.4196,0.2655,110.51,238.41,0.002552,76,114251,607698
2026-01-03T12:05:00+00:00,api,115.18,0.4847,0.4056,89.87,271.72,0.006577,40,109430,550868
2026-01-03T12:05:00+00:00,worker,117.87,0.4624,0.4863,83.82,212.52,0.001016,57,133822,408320
2026-01-03T12:05:00+00:00,web,148.67,0.4988,0.4519,97.7,214.67,0.001888,91,181552,693538
2026-01-03T12:10:00+00:00,api,99.8,0.4579,0.5355,117.35,301.13,0.012366,46,105195,400644
2026-01-03T12:10:00+00:00,worker,130.12,0.5599,0.4816,93.36,247.01,0.001608,47,129859,499675
2026-01-03T12:10:00+00:00,web,154.88,0.4921,0.3284,90.6,308.29,0.001102,63,163639,600876
2026-01-03T12:15:00+00:00,api,107.3,0.403,0.4011,87.4,471.54,0.005032,51,95426,366824
2026-01-03T12:15:00+00:00,worker,141.17,0.5164,0.4942,89.04,256.92,0.00202,81,136581,495426
2026-01-03T12:15:00+00:00,web,169.46,0.5237,0.3328,93.57,250.44,0.007854,101,197992,737907
2026-01-03T12:20:00+00:00,api,111.58,0.4245,0.446,88.06,281.25,0.004067,57,97789,503970
2026-01-03T12:20:00+00:00,worker,123.38,0.4287,0.3683,88.35,178.38,0.001289,52,103032,540789
2026-01-03T12:20:00+00:00,web,124.49,0.3682,0.2242,117.82,340.47,0.004058,70,120272,566175
2026-01-03T12:25:00+00:00,api,104.52,0.4913,0.3977,88.88,212.12,0.004617,39,97620,467154
2026-01-03T12:25:00+00:00,worker,115.82,0.3864,0.427,84.82,262.67,0.001108,58,132133,503430
2026-01-03T12:25:00+00:00,web,128.97,0.4448,0.4598,84.04,244.65,0.003377,71,109613,489675
2026-01-03T12:30:00+00:00,api,106.07,0.3797,0.3141,85.85,242.86,0.002222,52,114498,372792
2026-01-03T12:30:00+00:00,worker,142.02,0.4271,0.3481,90.63,197.87,0.001268,75,145950,559245
2026-01-03T12:30:00+00:00,web,140.24,0.4379,0.2777,84.27,207.84,0.001266,54,134578,514391
2026-01-03T12:35:00+00:00,api,111.32,0.3986,0.404,88.39,185.28,0.005174,54,106950,399830
2026-01-03T12:35:00+00:00,worker,126.38,0.4728,0.2944,88.82,179.47,0.002256,66,136590,583218
2026-01-03T12:35:00+00:00,web,135.33,0.4224,0.4426,85.45,187.16,0.003301,90,112391,517287
2026-01-03T12:40:00+00:00,api,247.87,0.7875,0.5449,159.21,381.93,0.001145,118,221250,838699
2026-01-03T12:40:00+00:00,worker,125.2,0.4577,0.355,92.34,216.58,0.00157,68,131236,548239
2026-01-03T12:40:00+00:00,web,144.99,0.4756,0.3156,82.52,203.39,0.002336,71,121283,540291
2026-01-03T12:45:00+00:00,api,106.24,0.393,0.4278,83.57,260.63,0.001907,45,98663,487557
2026-01-03T12:45:00+00:00,worker,120.34,0.3663,0.4069,82.97,166.02,0.005371,58,146324,473232
2026-01-03T12:45:00+00:00,web,131.57,0.3743,0.4261,78.74,168.72,0.00152,79,130268,459719
2026-01-03T12:50:00+00:00,api,219.85,0.7933,0.4645,148.06,330.17,0.002832,107,233176,831679
2026-01-03T12:50:00+00:00,worker,129.32,0.4461,0.4501,87.8,224.77,0.007715,58,135764,487033
2026-01-03T12:50:00+00:00,web,132.33,0.4247,0.429,95.23,312.81,0.00397,72,119684,487375
2026-01-03T12:55:00+00:00,api,185.19,0.593,0.2097,130.36,344.53,0.003489,91,175631,800587
2026-01-03T12:55:00+00:00,worker,144.16,0.4791,0.3531,92.6,301.09,0.004674,74,163614,634626
2026-01-03T12:55:00+00:00,web,134.34,0.3962,0.4589,79.43,165.96,0.002036,75,114217,641425
2026-01-03T13:00:00+00:00,api,112.07,0.4687,0.4789,88.44,187.12,0.001534,55,99263,435150
2026-01-03T13:00:00+00:00,worker,106.01,0.3847,0.3817,74.24,190.9,0.002053,42,127240,459425
2026-01-03T13:00:00+00:00,web,153.28,0.4231,0.429,110.89,302.35,0.006042,52,147747,588737
2026-01-03T13:05:00+00:00,api,99.86,0.3379,0.4129,94.01,224.66,0.002318,58,83579,375787
2026-01-03T13:05:00+00:00,worker,87.0,0.4235,0.3215,72.97,194.91,0.00409,40,100724,288809
2026-01-03T13:05:00+00:00,web,129.68,0.3812,0.4888,77.76,203.49,0.002474,61,113712,518570
2026-01-03T13:10:00+00:00,api,98.99,0.3886,0.3163,82.78,215.69,0.003746,53,116272,356039
2026-01-03T13:10:00+00:00,worker,104.21,0.2662,0.5091,101.52,203.32,0.007283,52,91036,409001
2026-01-03T13:10:00+00:00,web,148.08,0.4142,0.2872,93.27,262.05,0.002814,63,155977,533218
2026-01-03T13:15:00+00:00,api,117.12,0.5537,0.2928,88.62,178.69,0.002191,49,140151,490019
2026-01-03T13:15:00+00:00,worker,141.56,0.4596,0.559,108.82,223.85,0.006684,90,157550,626577
2026-01-03T13:15:00+00:00,web,159.09,0.4481,0.5051,87.46,252.57,0.004515,67,156142,694379
2026-01-03T13:20:00+00:00,api,93.57,0.3782,0.2778,77.31,165.61,0.001738,49,104587,385681
2026-01-03T13:20:00+00:00,worker,117.22,0.4173,0.4491,85.24,174.63,0.001198,61,103435,499876
2026-01-03T13:20:00+00:00,web,129.85,0.498,0.383,90.0,259.95,0.004418,60,127356,559922
2026-01-03T13:25:00+00:00,api,89.59,0.4051,0.4003,79.07,425.03,0.001133,63,90645,366810
2026-01-03T13:25:00+00:00,worker,123.41,0.3844,0.4072,85.58,294.67,0.001628,64,149749,441145
2026-01-03T13:25:00+00:00,web,123.76,0.3572,0.375,75.99,267.39,0.002481,49,145580,413037
2026-01-03T13:30:00+00:00,api,101.94,0.4365,0.411,113.45,241.28,0.002898,53,94390,349665
2026-01-03T13:30:00+00:00,worker,148.61,0.4761,0.5059,97.01,220.0,0.004731,85,132665,591018
2026-01-03T13:30:00+00:00,web,157.4,0.471,0.3978,93.04,195.97,0.00101,91,179554,765905
2026-01-03T13:35:00+00:00,api,86.09,0.3487,0.4258,82.12,291.53,0.001366,16,71040,407662
2026-01-03T13:35:00+00:00,worker,125.14,0.4731,0.3334,88.82,182.43,0.003498,61,104633,551264
2026-01-03T13:35:00+00:00,web,168.7,0.4227,0.4804,96.25,233.95,0.002035,80,187510,669620
2026-01-03T13:40:00+00:00,api,94.79,0.3838,0.4208,81.48,176.07,0.005117,67,83457,339910
2026-01-03T13:40:00+00:00,worker,141.99,0.549,0.5195,92.74,241.44,0.001858,89,167175,575426
2026-01-03T13:40:00+00:00,web,150.61,0.4475,0.3984,87.19,175.48,0.001744,66,161285,651950
2026-01-03T13:45:00+00:00,api,102.59,0.5084,0.4563,82.25,188.18,0.003997,50,124514,353677
2026-01-03T13:45:00+00:00,worker,124.94,0.4952,0.3406,108.52,251.67,0.005861,67,119692,532975
2026-01-03T13:45:00+00:00,web,144.37,0.385,0.4299,90.78,212.8,0.001091,59,133810,657130
2026-01-03T13:50:00+00:00,api,108.87,0.3727,0.5166,97.06,203.9,0.00194,53,96082,497368
2026-01-03T13:50:00+00:00,worker,108.68,0.4228,0.4009,77.98,218.06,0.001477,61,114356,522189
2026-01-03T13:50:00+00:00,web,158.93,0.4499,0.4629,98.74,204.32,0.001323,81,174375,592136
2026-01-03T13:55:00+00:00,api,108.35,0.4358,0.5882,89.6,200.27,0.002163,30,96497,364604
2026-01-03T13:55:00+00:00,worker,150.06,0.446,0.3494,97.27,256.9,0.001569,70,147407,670460
